Requisitante;Objeto;Etapa;Processo;Duracao_etapa;Data_Inicio;Data_Fim
Req_019;obj_0121;08_MIN;230048686;4;2024-02-09 00:00:00;2024-02-14 00:00:00
Req_023;obj_0070;02_ETP;240006123;3;2024-02-11 00:00:00;2024-02-14 00:00:00
Req_022;obj_0015;01_DFD;240022663;1;2024-02-14 00:00:00;2024-02-14 00:00:00
Req_019;obj_0121;09_APR;230048686;1;2024-02-14 00:00:00;2024-02-14 00:00:00
Req_007;obj_0018;02_ETP;240006875;19;2024-01-22 00:00:00;2024-02-15 00:00:00
Req_017;obj_0065;10_PUB;230080044;17;2024-01-24 00:00:00;2024-02-15 00:00:00
Req_010;obj_0089;12_SR;230145933;7;2024-02-07 00:00:00;2024-02-15 00:00:00
Req_019;obj_0072;09_APR;230102132;6;2024-02-08 00:00:00;2024-02-15 00:00:00
Req_019;obj_0072;05_TR;230102132;1;2024-02-15 00:00:00;2024-02-15 00:00:00
Req_062;obj_0056;02_ETP;230159955;30;2024-01-08 00:00:00;2024-02-16 00:00:00
Req_017;obj_0120;08_MIN;230101810;8;2024-02-07 00:00:00;2024-02-16 00:00:00
Req_016;obj_0114;12_SR;230121483;6;2024-02-09 00:00:00;2024-02-16 00:00:00
Req_019;obj_0007;06_MOD;230049303;2;2024-02-15 00:00:00;2024-02-16 00:00:00
Req_054;obj_0115;12_SR;220099169;2;2024-02-15 00:00:00;2024-02-16 00:00:00
Req_006;obj_0012;04_ORÇ;230065046;1;2024-02-16 00:00:00;2024-02-16 00:00:00
Req_017;obj_0091;08_MIN;230084942;1;2024-02-16 00:00:00;2024-02-16 00:00:00
Req_016;obj_0069;12_SR;230093749;1;2024-02-16 00:00:00;2024-02-16 00:00:00
Req_017;obj_0097;10_PUB;230079295;20;2024-01-23 00:00:00;2024-02-19 00:00:00
Req_019;obj_0072;08_MIN;230102132;3;2024-02-15 00:00:00;2024-02-19 00:00:00
Req_017;obj_0120;05_TR;230101810;2;2024-02-16 00:00:00;2024-02-19 00:00:00
Req_006;obj_0012;12_SR;230065046;2;2024-02-16 00:00:00;2024-02-19 00:00:00
Req_045;obj_0067;01_DFD;240025003;1;2024-02-19 00:00:00;2024-02-19 00:00:00
Req_006;obj_0012;04_ORÇ;230065046;1;2024-02-19 00:00:00;2024-02-19 00:00:00
Req_019;obj_0072;09_APR;230102132;1;2024-02-19 00:00:00;2024-02-19 00:00:00
Req_011;obj_0079;14_HOM;230024825;8;2024-02-09 00:00:00;2024-02-20 00:00:00
Req_010;obj_0029;12_SR;230144973;7;2024-02-12 00:00:00;2024-02-20 00:00:00
Req_007;obj_0018;05_TR;240006875;4;2024-02-15 00:00:00;2024-02-20 00:00:00
Req_001;obj_0102;02_ETP;240016228;14;2024-02-02 00:00:00;2024-02-21 00:00:00
Req_016;obj_0114;04_ORÇ;230121483;4;2024-02-16 00:00:00;2024-02-21 00:00:00
Req_029;obj_0022;10_PUB;230053959;28;2024-01-16 00:00:00;2024-02-22 00:00:00
Req_013;obj_0001;03_PP;230150050;10;2024-02-09 00:00:00;2024-02-22 00:00:00
Req_006;obj_0012;06_MOD;230065046;4;2024-02-19 00:00:00;2024-02-22 00:00:00
Req_017;obj_0091;13_CL;230084942;4;2024-02-19 00:00:00;2024-02-22 00:00:00
Req_019;obj_0072;13_CL;230102132;3;2024-02-20 00:00:00;2024-02-22 00:00:00
Req_057;obj_0090;02_ETP;230159090;26;2024-01-19 00:00:00;2024-02-23 00:00:00
Req_004;obj_0011;02_ETP;240011927;24;2024-01-23 00:00:00;2024-02-23 00:00:00
Req_004;obj_0011;12_SR;240011927;1;2024-02-23 00:00:00;2024-02-23 00:00:00
Req_019;obj_0116;05_TR;230102662;14;2024-02-07 00:00:00;2024-02-26 00:00:00
Req_001;obj_0102;05_TR;240016228;4;2024-02-21 00:00:00;2024-02-26 00:00:00
Req_019;obj_0116;06_MOD;230102662;1;2024-02-26 00:00:00;2024-02-26 00:00:00
Req_002;obj_0122;02_ETP;230161036;37;2024-01-08 00:00:00;2024-02-27 00:00:00
Req_010;obj_0089;05_TR;230145933;9;2024-02-15 00:00:00;2024-02-27 00:00:00
Req_010;obj_0029;05_TR;230144973;6;2024-02-20 00:00:00;2024-02-27 00:00:00
Req_001;obj_0102;04_ORÇ;240016228;1;2024-02-27 00:00:00;2024-02-27 00:00:00
Req_002;obj_0006;10_PUB;230111969;18;2024-02-05 00:00:00;2024-02-28 00:00:00
Req_057;obj_0126;01_DFD;240023047;11;2024-02-14 00:00:00;2024-02-28 00:00:00
Req_019;obj_0007;07_AUT;230049303;5;2024-02-22 00:00:00;2024-02-28 00:00:00
Req_004;obj_0011;05_TR;240011927;4;2024-02-23 00:00:00;2024-02-28 00:00:00
Req_001;obj_0102;03_PP;240016228;3;2024-02-27 00:00:00;2024-02-29 00:00:00
Req_001;obj_0102;05_TR;240016228;3;2024-02-27 00:00:00;2024-02-29 00:00:00
Req_017;obj_0120;08_MIN;230101810;10;2024-02-19 00:00:00;2024-03-01 00:00:00
Req_017;obj_0045;13_CL;230110178;10;2024-02-19 00:00:00;2024-03-01 00:00:00
Req_013;obj_0001;12_SR;230150050;4;2024-02-27 00:00:00;2024-03-01 00:00:00
Req_001;obj_0102;06_MOD;240016228;2;2024-02-29 00:00:00;2024-03-01 00:00:00
Req_017;obj_0045;08_MIN;230110178;1;2024-03-01 00:00:00;2024-03-01 00:00:00
Req_001;obj_0102;07_AUT;240016228;2;2024-03-01 00:00:00;2024-03-04 00:00:00
Req_017;obj_0045;13_CL;230110178;2;2024-03-01 00:00:00;2024-03-04 00:00:00
Req_017;obj_0045;09_APR;230110178;1;2024-03-04 00:00:00;2024-03-04 00:00:00
Req_017;obj_0005;13_CL;230059310;75;2023-11-22 00:00:00;2024-03-05 00:00:00
Req_054;obj_0041;12_SR;240009716;23;2024-02-02 00:00:00;2024-03-05 00:00:00
Req_054;obj_0049;01_DFD;240025259;12;2024-02-19 00:00:00;2024-03-05 00:00:00
Req_029;obj_0022;02_ETP;230053959;8;2024-02-23 00:00:00;2024-03-05 00:00:00
Req_010;obj_0029;02_ETP;230144973;6;2024-02-27 00:00:00;2024-03-05 00:00:00
Req_010;obj_0029;05_TR;230144973;1;2024-03-05 00:00:00;2024-03-05 00:00:00
Req_001;obj_0102;05_TR;240016228;1;2024-03-05 00:00:00;2024-03-05 00:00:00
Req_001;obj_0102;08_MIN;240016228;1;2024-03-05 00:00:00;2024-03-05 00:00:00
Req_057;obj_0075;03_PP;230124940;30;2024-01-25 00:00:00;2024-03-06 00:00:00
Req_010;obj_0030;02_ETP;240018561;22;2024-02-06 00:00:00;2024-03-06 00:00:00
Req_019;obj_0121;10_PUB;230048686;16;2024-02-14 00:00:00;2024-03-06 00:00:00
Req_016;obj_0069;02_ETP;230093749;14;2024-02-16 00:00:00;2024-03-06 00:00:00
Req_016;obj_0114;05_TR;230121483;11;2024-02-21 00:00:00;2024-03-06 00:00:00
Req_002;obj_0006;13_CL;230111969;5;2024-02-29 00:00:00;2024-03-06 00:00:00
Req_013;obj_0001;13_CL;230150050;3;2024-03-04 00:00:00;2024-03-06 00:00:00
Req_031;obj_0003;01_DFD;240033590;2;2024-03-05 00:00:00;2024-03-06 00:00:00
Req_010;obj_0029;06_MOD;230144973;2;2024-03-05 00:00:00;2024-03-06 00:00:00
Req_019;obj_0007;08_MIN;230049303;2;2024-03-05 00:00:00;2024-03-06 00:00:00
Req_001;obj_0102;09_APR;240016228;2;2024-03-05 00:00:00;2024-03-06 00:00:00
Req_001;obj_0102;05_TR;240016228;1;2024-03-06 00:00:00;2024-03-06 00:00:00
Req_054;obj_0115;12_SR;220099169;15;2024-02-16 00:00:00;2024-03-07 00:00:00
Req_017;obj_0120;13_CL;230101810;3;2024-03-05 00:00:00;2024-03-07 00:00:00
Req_010;obj_0030;05_TR;240018561;2;2024-03-06 00:00:00;2024-03-07 00:00:00
Req_001;obj_0102;08_MIN;240016228;2;2024-03-06 00:00:00;2024-03-07 00:00:00
Req_016;obj_0069;12_SR;230093749;2;2024-03-06 00:00:00;2024-03-07 00:00:00
Req_001;obj_0102;09_APR;240016228;1;2024-03-07 00:00:00;2024-03-07 00:00:00
Req_013;obj_0001;02_ETP;230150050;3;2024-03-06 00:00:00;2024-03-08 00:00:00
Req_016;obj_0069;05_TR;230093749;2;2024-03-07 00:00:00;2024-03-08 00:00:00
Req_027;obj_0039;01_DFD;240032492;1;2024-03-08 00:00:00;2024-03-08 00:00:00
Req_019;obj_0072;10_PUB;230102132;12;2024-02-22 00:00:00;2024-03-10 00:00:00
Req_010;obj_0089;04_ORÇ;230145933;10;2024-02-27 00:00:00;2024-03-11 00:00:00
Req_057;obj_0090;05_TR;230159090;5;2024-03-05 00:00:00;2024-03-11 00:00:00
Req_001;obj_0102;13_CL;240016228;3;2024-03-07 00:00:00;2024-03-11 00:00:00
Req_013;obj_0001;05_TR;230150050;2;2024-03-08 00:00:00;2024-03-11 00:00:00
Req_016;obj_0069;12_SR;230093749;2;2024-03-08 00:00:00;2024-03-11 00:00:00
Req_047;obj_0025;03_PP;230135864;47;2024-01-08 00:00:00;2024-03-12 00:00:00
Req_007;obj_0018;03_PP;240006875;11;2024-02-27 00:00:00;2024-03-12 00:00:00
Req_002;obj_0122;03_PP;230161036;10;2024-02-28 00:00:00;2024-03-12 00:00:00
Req_019;obj_0007;09_APR;230049303;5;2024-03-06 00:00:00;2024-03-12 00:00:00
Req_047;obj_0025;01_DFD;230135864;1;2024-03-12 00:00:00;2024-03-12 00:00:00
Req_017;obj_0091;10_PUB;230084942;15;2024-02-22 00:00:00;2024-03-13 00:00:00
Req_006;obj_0012;07_AUT;230065046;7;2024-03-05 00:00:00;2024-03-13 00:00:00
Req_047;obj_0025;04_ORÇ;230135864;2;2024-03-12 00:00:00;2024-03-13 00:00:00
Req_007;obj_0018;04_ORÇ;240006875;2;2024-03-12 00:00:00;2024-03-13 00:00:00
Req_007;obj_0018;12_SR;240006875;2;2024-03-12 00:00:00;2024-03-13 00:00:00
Req_062;obj_0056;12_SR;230159955;20;2024-02-16 00:00:00;2024-03-14 00:00:00
Req_049;obj_0111;01_DFD;240025910;18;2024-02-20 00:00:00;2024-03-14 00:00:00
Req_004;obj_0011;03_PP;240011927;11;2024-02-29 00:00:00;2024-03-14 00:00:00
Req_031;obj_0003;02_ETP;240033590;7;2024-03-06 00:00:00;2024-03-14 00:00:00
Req_013;obj_0001;13_CL;230150050;4;2024-03-11 00:00:00;2024-03-14 00:00:00
Req_006;obj_0012;08_MIN;230065046;2;2024-03-13 00:00:00;2024-03-14 00:00:00
Req_004;obj_0011;12_SR;240011927;1;2024-03-14 00:00:00;2024-03-14 00:00:00
Req_027;obj_0039;02_ETP;240032492;6;2024-03-08 00:00:00;2024-03-15 00:00:00
Req_002;obj_0122;13_CL;230161036;4;2024-03-12 00:00:00;2024-03-15 00:00:00
Req_007;obj_0018;13_CL;240006875;4;2024-03-12 00:00:00;2024-03-15 00:00:00
Req_004;obj_0011;03_PP;240011927;2;2024-03-14 00:00:00;2024-03-15 00:00:00
Req_006;obj_0012;12_SR;230065046;2;2024-03-14 00:00:00;2024-03-15 00:00:00
Req_006;obj_0012;05_TR;230065046;1;2024-03-15 00:00:00;2024-03-15 00:00:00
Req_004;obj_0011;12_SR;240011927;1;2024-03-15 00:00:00;2024-03-15 00:00:00
Req_073;obj_0110;02_ETP;230063823;51;2024-01-08 00:00:00;2024-03-18 00:00:00
Req_073;obj_0110;05_TR;230063823;51;2024-01-08 00:00:00;2024-03-18 00:00:00
Req_008;obj_0068;13_CL;190074134;51;2024-01-08 00:00:00;2024-03-18 00:00:00
Req_027;obj_0039;03_PP;240032492;7;2024-03-08 00:00:00;2024-03-18 00:00:00
Req_027;obj_0039;05_TR;240032492;7;2024-03-08 00:00:00;2024-03-18 00:00:00
Req_031;obj_0003;05_TR;240033590;3;2024-03-14 00:00:00;2024-03-18 00:00:00
Req_006;obj_0012;12_SR;230065046;2;2024-03-15 00:00:00;2024-03-18 00:00:00
Req_027;obj_0039;04_ORÇ;240032492;1;2024-03-18 00:00:00;2024-03-18 00:00:00
Req_007;obj_0018;05_TR;240006875;1;2024-03-18 00:00:00;2024-03-18 00:00:00
Req_027;obj_0039;12_SR;240032492;1;2024-03-18 00:00:00;2024-03-18 00:00:00
Req_019;obj_0116;12_SR;230102662;17;2024-02-26 00:00:00;2024-03-19 00:00:00
Req_019;obj_0121;13_CL;230048686;9;2024-03-07 00:00:00;2024-03-19 00:00:00
Req_058;obj_0078;01_DFD;240039155;4;2024-03-14 00:00:00;2024-03-19 00:00:00
Req_013;obj_0001;05_TR;230150050;4;2024-03-14 00:00:00;2024-03-19 00:00:00
Req_007;obj_0018;12_SR;240006875;2;2024-03-18 00:00:00;2024-03-19 00:00:00
Req_027;obj_0039;03_PP;240032492;1;2024-03-19 00:00:00;2024-03-19 00:00:00
Req_027;obj_0039;06_MOD;240032492;1;2024-03-19 00:00:00;2024-03-19 00:00:00
Req_027;obj_0039;07_AUT;240032492;1;2024-03-19 00:00:00;2024-03-19 00:00:00
Req_027;obj_0039;08_MIN;240032492;1;2024-03-19 00:00:00;2024-03-19 00:00:00
Req_027;obj_0039;12_SR;240032492;1;2024-03-19 00:00:00;2024-03-19 00:00:00
Req_061;obj_0060;12_SR;220027256;53;2024-01-08 00:00:00;2024-03-20 00:00:00
Req_054;obj_0041;02_ETP;240009716;12;2024-03-05 00:00:00;2024-03-20 00:00:00
Req_054;obj_0115;02_ETP;220099169;10;2024-03-07 00:00:00;2024-03-20 00:00:00
Req_010;obj_0029;07_AUT;230144973;7;2024-03-12 00:00:00;2024-03-20 00:00:00
Req_002;obj_0006;14_HOM;230111969;7;2024-03-12 00:00:00;2024-03-20 00:00:00
Req_002;obj_0122;05_TR;230161036;4;2024-03-15 00:00:00;2024-03-20 00:00:00
Req_027;obj_0039;09_APR;240032492;2;2024-03-19 00:00:00;2024-03-20 00:00:00
Req_027;obj_0039;13_CL;240032492;1;2024-03-20 00:00:00;2024-03-20 00:00:00
Req_017;obj_0045;10_PUB;230110178;14;2024-03-04 00:00:00;2024-03-21 00:00:00
Req_007;obj_0018;06_MOD;240006875;3;2024-03-19 00:00:00;2024-03-21 00:00:00
Req_002;obj_0122;12_SR;230161036;2;2024-03-20 00:00:00;2024-03-21 00:00:00
Req_054;obj_0041;12_SR;240009716;2;2024-03-20 00:00:00;2024-03-21 00:00:00
Req_019;obj_0007;13_CL;230049303;8;2024-03-13 00:00:00;2024-03-22 00:00:00
Req_004;obj_0011;04_ORÇ;240011927;6;2024-03-15 00:00:00;2024-03-22 00:00:00
Req_052;obj_0064;12_SR;230079563;56;2024-01-08 00:00:00;2024-03-25 00:00:00
Req_017;obj_0120;03_PP;230101810;13;2024-03-07 00:00:00;2024-03-25 00:00:00
Req_017;obj_0120;05_TR;230101810;13;2024-03-07 00:00:00;2024-03-25 00:00:00
Req_006;obj_0012;08_MIN;230065046;6;2024-03-18 00:00:00;2024-03-25 00:00:00
Req_008;obj_0068;14_HOM;190074134;4;2024-03-20 00:00:00;2024-03-25 00:00:00
Req_026;obj_0036;01_DFD;240043682;1;2024-03-25 00:00:00;2024-03-25 00:00:00
Req_026;obj_0036;02_ETP;240043682;1;2024-03-25 00:00:00;2024-03-25 00:00:00
Req_062;obj_0056;05_TR;230159955;9;2024-03-14 00:00:00;2024-03-26 00:00:00
Req_019;obj_0116;07_AUT;230102662;6;2024-03-19 00:00:00;2024-03-26 00:00:00
Req_002;obj_0122;06_MOD;230161036;4;2024-03-21 00:00:00;2024-03-26 00:00:00
Req_004;obj_0011;05_TR;240011927;2;2024-03-25 00:00:00;2024-03-26 00:00:00
Req_017;obj_0120;12_SR;230101810;2;2024-03-25 00:00:00;2024-03-26 00:00:00
Req_010;obj_0089;06_MOD;230145933;13;2024-03-11 00:00:00;2024-03-27 00:00:00
Req_057;obj_0090;12_SR;230159090;13;2024-03-11 00:00:00;2024-03-27 00:00:00
Req_001;obj_0102;10_PUB;240016228;12;2024-03-12 00:00:00;2024-03-27 00:00:00
Req_031;obj_0003;03_PP;240033590;8;2024-03-18 00:00:00;2024-03-27 00:00:00
Req_017;obj_0120;04_ORÇ;230101810;2;2024-03-26 00:00:00;2024-03-27 00:00:00
Req_017;obj_0120;05_TR;230101810;1;2024-03-27 00:00:00;2024-03-27 00:00:00
Req_002;obj_0122;07_AUT;230161036;1;2024-03-27 00:00:00;2024-03-27 00:00:00
Req_002;obj_0122;08_MIN;230161036;1;2024-03-27 00:00:00;2024-03-27 00:00:00
Req_015;obj_0057;13_CL;230113343;61;2024-01-08 00:00:00;2024-04-01 00:00:00
Req_016;obj_0114;06_MOD;230121483;19;2024-03-06 00:00:00;2024-04-01 00:00:00
Req_047;obj_0025;02_ETP;230135864;14;2024-03-13 00:00:00;2024-04-01 00:00:00
Req_006;obj_0012;09_APR;230065046;6;2024-03-25 00:00:00;2024-04-01 00:00:00
Req_062;obj_0056;04_ORÇ;230159955;5;2024-03-26 00:00:00;2024-04-01 00:00:00
Req_031;obj_0003;04_ORÇ;240033590;4;2024-03-27 00:00:00;2024-04-01 00:00:00
Req_002;obj_0122;09_APR;230161036;4;2024-03-27 00:00:00;2024-04-01 00:00:00
Req_002;obj_0122;13_CL;230161036;1;2024-04-01 00:00:00;2024-04-01 00:00:00
Req_057;obj_0075;12_SR;230124940;20;2024-03-06 00:00:00;2024-04-02 00:00:00
Req_013;obj_0001;03_PP;230150050;11;2024-03-19 00:00:00;2024-04-02 00:00:00
Req_046;obj_0048;01_DFD;240044369;6;2024-03-26 00:00:00;2024-04-02 00:00:00
Req_016;obj_0114;03_PP;230121483;2;2024-04-01 00:00:00;2024-04-02 00:00:00
Req_062;obj_0056;03_PP;230159955;2;2024-04-01 00:00:00;2024-04-02 00:00:00
Req_016;obj_0114;05_TR;230121483;2;2024-04-01 00:00:00;2024-04-02 00:00:00
Req_062;obj_0056;13_CL;230159955;2;2024-04-01 00:00:00;2024-04-02 00:00:00
Req_050;obj_0085;01_DFD;230073564;63;2024-01-08 00:00:00;2024-04-03 00:00:00
Req_073;obj_0110;03_PP;230063823;13;2024-03-18 00:00:00;2024-04-03 00:00:00
Req_026;obj_0036;02_ETP;240043682;6;2024-03-27 00:00:00;2024-04-03 00:00:00
Req_019;obj_0116;05_TR;230102662;6;2024-03-27 00:00:00;2024-04-03 00:00:00
Req_007;obj_0018;07_AUT;240006875;3;2024-04-01 00:00:00;2024-04-03 00:00:00
Req_016;obj_0114;12_SR;230121483;3;2024-04-01 00:00:00;2024-04-03 00:00:00
Req_013;obj_0001;05_TR;230150050;2;2024-04-02 00:00:00;2024-04-03 00:00:00
Req_062;obj_0056;05_TR;230159955;2;2024-04-02 00:00:00;2024-04-03 00:00:00
Req_013;obj_0001;04_ORÇ;230150050;1;2024-04-03 00:00:00;2024-04-03 00:00:00
Req_062;obj_0056;12_SR;230159955;1;2024-04-03 00:00:00;2024-04-03 00:00:00
Req_023;obj_0070;12_SR;240006123;37;2024-02-14 00:00:00;2024-04-04 00:00:00
Req_045;obj_0067;12_SR;240025003;32;2024-02-21 00:00:00;2024-04-04 00:00:00
Req_065;obj_0108;01_DFD;240048177;2;2024-04-03 00:00:00;2024-04-04 00:00:00
Req_073;obj_0110;04_ORÇ;230063823;2;2024-04-03 00:00:00;2024-04-04 00:00:00
Req_013;obj_0001;05_TR;230150050;2;2024-04-03 00:00:00;2024-04-04 00:00:00
Req_052;obj_0064;02_ETP;230079563;10;2024-03-25 00:00:00;2024-04-05 00:00:00
Req_004;obj_0011;12_SR;240011927;9;2024-03-26 00:00:00;2024-04-05 00:00:00
Req_017;obj_0120;06_MOD;230101810;5;2024-04-01 00:00:00;2024-04-05 00:00:00
Req_046;obj_0048;02_ETP;240044369;4;2024-04-02 00:00:00;2024-04-05 00:00:00
Req_016;obj_0114;06_MOD;230121483;3;2024-04-03 00:00:00;2024-04-05 00:00:00
Req_073;obj_0110;12_SR;230063823;3;2024-04-03 00:00:00;2024-04-05 00:00:00
Req_013;obj_0001;06_MOD;230150050;2;2024-04-04 00:00:00;2024-04-05 00:00:00
Req_052;obj_0064;12_SR;230079563;1;2024-04-05 00:00:00;2024-04-05 00:00:00
Req_046;obj_0048;12_SR;240044369;1;2024-04-05 00:00:00;2024-04-05 00:00:00
Req_069;obj_0117;01_DFD;240046443;5;2024-04-01 00:00:00;2024-04-06 00:00:00
Req_027;obj_0039;10_PUB;240032492;14;2024-03-20 00:00:00;2024-04-08 00:00:00
Req_019;obj_0116;03_PP;230102662;9;2024-03-27 00:00:00;2024-04-08 00:00:00
Req_006;obj_0012;13_CL;230065046;5;2024-04-02 00:00:00;2024-04-08 00:00:00
Req_062;obj_0056;06_MOD;230159955;4;2024-04-03 00:00:00;2024-04-08 00:00:00
Req_065;obj_0128;01_DFD;240049892;1;2024-04-08 00:00:00;2024-04-08 00:00:00
Req_043;obj_0123;01_DFD;240050351;1;2024-04-08 00:00:00;2024-04-08 00:00:00
Req_019;obj_0116;12_SR;230102662;1;2024-04-08 00:00:00;2024-04-08 00:00:00
Req_029;obj_0022;03_PP;230053959;26;2024-03-05 00:00:00;2024-04-09 00:00:00
Req_029;obj_0022;05_TR;230053959;26;2024-03-05 00:00:00;2024-04-09 00:00:00
Req_071;obj_0082;01_DFD;240036127;22;2024-03-09 00:00:00;2024-04-09 00:00:00
Req_019;obj_0121;14_HOM;230048686;6;2024-04-02 00:00:00;2024-04-09 00:00:00
Req_045;obj_0067;02_ETP;240025003;4;2024-04-04 00:00:00;2024-04-09 00:00:00
Req_019;obj_0116;06_MOD;230102662;2;2024-04-08 00:00:00;2024-04-09 00:00:00
Req_029;obj_0022;04_ORÇ;230053959;1;2024-04-09 00:00:00;2024-04-09 00:00:00
Req_017;obj_0013;13_CL;230043341;63;2024-01-15 00:00:00;2024-04-10 00:00:00
Req_057;obj_0090;02_ETP;230159090;11;2024-03-27 00:00:00;2024-04-10 00:00:00
Req_073;obj_0110;05_TR;230063823;4;2024-04-05 00:00:00;2024-04-10 00:00:00
Req_017;obj_0120;12_SR;230101810;4;2024-04-05 00:00:00;2024-04-10 00:00:00
Req_027;obj_0039;13_CL;240032492;2;2024-04-09 00:00:00;2024-04-10 00:00:00
Req_057;obj_0090;05_TR;230159090;1;2024-04-10 00:00:00;2024-04-10 00:00:00
Req_019;obj_0007;10_PUB;230049303;15;2024-03-22 00:00:00;2024-04-11 00:00:00
Req_015;obj_0057;14_HOM;230113343;8;2024-04-02 00:00:00;2024-04-11 00:00:00
Req_016;obj_0114;07_AUT;230121483;3;2024-04-09 00:00:00;2024-04-11 00:00:00
Req_017;obj_0120;06_MOD;230101810;2;2024-04-10 00:00:00;2024-04-11 00:00:00
Req_013;obj_0001;07_AUT;230150050;2;2024-04-10 00:00:00;2024-04-11 00:00:00
Req_027;obj_0039;14_HOM;240032492;2;2024-04-10 00:00:00;2024-04-11 00:00:00
Req_010;obj_0029;08_MIN;230144973;15;2024-03-25 00:00:00;2024-04-12 00:00:00
Req_007;obj_0018;08_MIN;240006875;4;2024-04-09 00:00:00;2024-04-12 00:00:00
Req_010;obj_0029;09_APR;230144973;1;2024-04-12 00:00:00;2024-04-12 00:00:00
Req_007;obj_0018;12_SR;240006875;1;2024-04-12 00:00:00;2024-04-12 00:00:00
Req_010;obj_0030;03_PP;240018561;28;2024-03-07 00:00:00;2024-04-15 00:00:00
Req_016;obj_0069;03_PP;230093749;26;2024-03-11 00:00:00;2024-04-15 00:00:00
Req_054;obj_0115;05_TR;220099169;19;2024-03-20 00:00:00;2024-04-15 00:00:00
Req_023;obj_0070;02_ETP;240006123;7;2024-04-05 00:00:00;2024-04-15 00:00:00
Req_073;obj_0110;04_ORÇ;230063823;4;2024-04-10 00:00:00;2024-04-15 00:00:00
Req_013;obj_0001;08_MIN;230150050;2;2024-04-12 00:00:00;2024-04-15 00:00:00
Req_007;obj_0018;08_MIN;240006875;2;2024-04-12 00:00:00;2024-04-15 00:00:00
Req_016;obj_0069;04_ORÇ;230093749;1;2024-04-15 00:00:00;2024-04-15 00:00:00
Req_073;obj_0110;06_MOD;230063823;1;2024-04-15 00:00:00;2024-04-15 00:00:00
Req_054;obj_0115;12_SR;220099169;1;2024-04-15 00:00:00;2024-04-15 00:00:00
Req_016;obj_0069;12_SR;230093749;1;2024-04-15 00:00:00;2024-04-15 00:00:00
Req_073;obj_0110;13_CL;230063823;1;2024-04-15 00:00:00;2024-04-15 00:00:00
Req_031;obj_0003;05_TR;240033590;12;2024-04-01 00:00:00;2024-04-16 00:00:00
Req_002;obj_0122;10_PUB;230161036;12;2024-04-01 00:00:00;2024-04-16 00:00:00
Req_057;obj_0075;02_ETP;230124940;11;2024-04-02 00:00:00;2024-04-16 00:00:00
Req_026;obj_0036;03_PP;240043682;10;2024-04-03 00:00:00;2024-04-16 00:00:00
Req_023;obj_0070;03_PP;240006123;2;2024-04-15 00:00:00;2024-04-16 00:00:00
Req_023;obj_0070;05_TR;240006123;2;2024-04-15 00:00:00;2024-04-16 00:00:00
Req_016;obj_0069;03_PP;230093749;1;2024-04-16 00:00:00;2024-04-16 00:00:00
Req_017;obj_0062;13_CL;230046526;73;2024-01-08 00:00:00;2024-04-17 00:00:00
Req_058;obj_0078;02_ETP;240039155;22;2024-03-19 00:00:00;2024-04-17 00:00:00
Req_010;obj_0089;07_AUT;230145933;8;2024-04-08 00:00:00;2024-04-17 00:00:00
Req_010;obj_0030;04_ORÇ;240018561;3;2024-04-15 00:00:00;2024-04-17 00:00:00
Req_013;obj_0001;09_APR;230150050;3;2024-04-15 00:00:00;2024-04-17 00:00:00
Req_010;obj_0030;12_SR;240018561;3;2024-04-15 00:00:00;2024-04-17 00:00:00
Req_023;obj_0070;04_ORÇ;240006123;2;2024-04-16 00:00:00;2024-04-17 00:00:00
Req_031;obj_0003;06_MOD;240033590;2;2024-04-16 00:00:00;2024-04-17 00:00:00
Req_023;obj_0070;12_SR;240006123;2;2024-04-16 00:00:00;2024-04-17 00:00:00
Req_010;obj_0030;03_PP;240018561;1;2024-04-17 00:00:00;2024-04-17 00:00:00
Req_010;obj_0030;12_SR;240018561;1;2024-04-17 00:00:00;2024-04-17 00:00:00
Req_068;obj_0113;02_ETP;230133093;74;2024-01-08 00:00:00;2024-04-18 00:00:00
Req_050;obj_0085;02_ETP;230073564;12;2024-04-03 00:00:00;2024-04-18 00:00:00
Req_046;obj_0048;02_ETP;240044369;10;2024-04-05 00:00:00;2024-04-18 00:00:00
Req_007;obj_0018;09_APR;240006875;4;2024-04-15 00:00:00;2024-04-18 00:00:00
Req_007;obj_0018;12_SR;240006875;4;2024-04-15 00:00:00;2024-04-18 00:00:00
Req_016;obj_0069;05_TR;230093749;3;2024-04-16 00:00:00;2024-04-18 00:00:00
Req_016;obj_0114;08_MIN;230121483;2;2024-04-17 00:00:00;2024-04-18 00:00:00
Req_010;obj_0089;08_MIN;230145933;2;2024-04-17 00:00:00;2024-04-18 00:00:00
Req_016;obj_0114;05_TR;230121483;1;2024-04-18 00:00:00;2024-04-18 00:00:00
Req_016;obj_0069;12_SR;230093749;1;2024-04-18 00:00:00;2024-04-18 00:00:00
Req_016;obj_0114;12_SR;230121483;1;2024-04-18 00:00:00;2024-04-18 00:00:00
Req_013;obj_0001;13_CL;230150050;1;2024-04-18 00:00:00;2024-04-18 00:00:00
Req_057;obj_0126;05_TR;240023047;38;2024-02-28 00:00:00;2024-04-19 00:00:00
Req_004;obj_0011;05_TR;240011927;11;2024-04-05 00:00:00;2024-04-19 00:00:00
Req_017;obj_0120;07_AUT;230101810;5;2024-04-15 00:00:00;2024-04-19 00:00:00
Req_054;obj_0041;12_SR;240009716;7;2024-04-11 00:00:00;2024-04-21 00:00:00
